match_id,team,passes,shots,xg,pressures,fouls_committed,ball_recoveries,duels,dribbles,interceptions,clearances,tackles,possession_events,red_cards,yellow_cards,home_away,match_date,competition,season,home_team,away_team,home_score,away_score,result,starting_formation,tactical_shifts,last_formation,team_result
70304,Barcelona,800,10,1.417558499,113,16,48,22,25,6,25,0,2669,1,4,away,2012-10-20,Spain - La Liga,2012/2013,RC Deportivo La Coruña,Barcelona,4.0,5.0,away_win,433,1,4411.0,win
70304,RC Deportivo La Coruña,392,12,1.4033799089999999,234,20,42,30,13,6,14,0,1528,0,4,home,2012-10-20,Spain - La Liga,2012/2013,RC Deportivo La Coruña,Barcelona,4.0,5.0,away_win,4231,2,442.0,loss
70305,Barcelona,925,12,1.414600508,124,17,61,49,39,9,18,0,3143,0,2,home,2013-03-09,Spain - La Liga,2012/2013,Barcelona,RC Deportivo La Coruña,2.0,0.0,home_win,433,1,433.0,win
70305,RC Deportivo La Coruña,372,4,0.068063133,317,12,43,38,18,16,20,0,1597,0,1,away,2013-03-09,Spain - La Liga,2012/2013,Barcelona,RC Deportivo La Coruña,2.0,0.0,home_win,4231,1,4231.0,loss
70306,Barcelona,768,22,3.74149258,99,8,64,37,50,13,24,0,2554,0,2,,,,,,,,,,433,1,433.0,loss
70306,Espanyol,308,8,0.579850501,226,28,58,55,19,12,20,0,1308,1,4,,,,,,,,,,4231,1,41212.0,loss
70307,Barcelona,566,19,2.577303517,160,10,67,25,20,18,19,0,2055,0,1,home,2013-03-17,Spain - La Liga,2012/2013,Barcelona,Rayo Vallecano,3.0,1.0,home_win,433,0,,win
70307,Rayo Vallecano,509,16,1.210816336,280,23,57,27,19,20,25,0,1995,0,5,away,2013-03-17,Spain - La Liga,2012/2013,Barcelona,Rayo Vallecano,3.0,1.0,home_win,4231,0,,loss
70308,Barcelona,929,12,2.065830205,114,9,40,20,22,8,10,0,2958,0,1,home,2012-11-03,Spain - La Liga,2012/2013,Barcelona,Celta Vigo,3.0,1.0,home_win,433,1,433.0,win
70308,Celta Vigo,407,11,1.2801964082000001,224,17,46,23,21,10,17,0,1597,0,2,away,2012-11-03,Spain - La Liga,2012/2013,Barcelona,Celta Vigo,3.0,1.0,home_win,4231,0,,loss
70309,Barcelona,826,8,0.6960767809999999,163,6,41,22,26,8,13,0,2649,0,0,home,2012-11-17,Spain - La Liga,2012/2013,Barcelona,Real Zaragoza,3.0,1.0,home_win,433,0,,win
70309,Real Zaragoza,443,12,0.773988577,296,19,46,36,20,13,18,0,1757,0,1,away,2012-11-17,Spain - La Liga,2012/2013,Barcelona,Real Zaragoza,3.0,1.0,home_win,4411,2,4411.0,loss
265830,Atlético Madrid,349,8,0.749189863,233,20,57,46,29,13,22,0,1461,0,2,,,,,,,,,,442,0,,loss
265830,Barcelona,766,8,0.52440457,164,11,49,53,29,3,16,0,2528,0,3,,,,,,,,,,41212,2,433.0,loss
265835,Barcelona,765,15,2.213680553,144,8,50,22,43,11,14,0,2587,0,1,,,,,,,,,,433,1,433.0,loss
265835,Sevilla,344,2,0.09824461200000001,329,24,55,34,22,13,23,0,1579,0,2,,,,,,,,,,4231,0,,loss
265837,Barcelona,629,10,0.746313062,109,17,50,27,19,5,29,0,2165,0,3,,,,,,,,,,433,1,4231.0,loss
265837,Real Sociedad,344,13,1.347444349,147,16,44,38,14,15,24,0,1309,0,2,,,,,,,,,,4231,1,352.0,loss
265839,Barcelona,720,15,2.0566948295,127,13,52,28,27,5,13,0,2460,0,3,,,,,,,,,,433,0,,loss
265839,Sevilla,339,12,1.49665858,164,17,59,39,17,6,15,0,1381,0,2,,,,,,,,,,4231,2,442.0,loss
265857,Barcelona,702,18,2.529752326,112,14,46,19,26,11,20,0,2418,0,2,,,,,,,,,,433,1,433.0,loss
265857,Real Madrid,326,13,2.196669123,281,28,46,23,25,10,23,0,1487,1,5,,,,,,,,,,433,2,433.0,loss
265866,Barcelona,785,27,4.787194378,125,4,49,32,30,8,24,0,2662,0,0,,,,,,,,,,433,0,,loss
265866,Córdoba CF,284,6,0.516307724,142,18,33,33,22,24,31,0,1152,0,2,,,,,,,,,,4231,0,,loss
265894,Barcelona,597,11,2.131875385,85,10,46,34,16,1,51,0,2041,0,3,,,,,,,,,,433,1,433.0,loss
265894,Málaga,314,14,1.0945495539999999,146,20,54,27,12,14,32,0,1229,0,3,,,,,,,,,,442,0,,loss
265896,Barcelona,781,28,2.7667214735,85,11,47,27,35,8,19,0,2612,0,2,,,,,,,,,,433,0,,loss
265896,Eibar,274,4,0.7128878700000001,194,23,36,40,11,14,30,0,1212,0,2,,,,,,,,,,352,1,352.0,loss
